user_id,name,email,goal,skills,competency_level,acquired_badges,learning_history,employment_history,education_level,engagement_metrics,recommendation_history
U00096,Cynthia Meadows,fletchertimothy@example.org,Become a Cloud Engineer,"['Cybersecurity', 'Machine Learning']",Intermediate,"['B09669', 'B08889']",Completed the 'Deep Learning Master' course at Coursera,Worked at Smith-Cross for 2 years,Bachelor's Degree,Low,"['B08147', 'B01644', 'B04648', 'B08277']"
U00097,Beth Collins,diane63@example.org,Become a Machine Learning Researcher,['Cloud Computing'],Advanced,"['B06496', 'B01304']",Completed the 'Cloud Computing Guru' course at IBM,Worked at Ward-Alexander for 5 years,High School,Highly Active,"['B05990', 'B04363', 'B08946', 'B00696', 'B00082']"
U00098,Shawn Chen,jeanette34@example.org,Become a Machine Learning Researcher,"['Python', 'Cybersecurity']",Beginner,"['B04127', 'B07890', 'B01903', 'B08102', 'B03303']",Completed the 'Data Science Expert' course at Coursera,Worked at Davis PLC for 2 years,High School,Moderate,"['B07251', 'B03170', 'B02571']"
U00099,Stephen Walker,lindseyperez@example.com,Become a Data Scientist,"['SQL', 'Cybersecurity', 'UI/UX']",Advanced,['B06770'],Completed the 'Big Data Analyst' course at Coursera,Worked at Middleton Inc for 5 years,Master's Degree,Moderate,"['B05510', 'B00570', 'B03055', 'B06569']"
U00100,Peter Garcia,qthompson@example.com,Become a Cloud Engineer,"['Cloud Computing', 'UI/UX', 'Cybersecurity']",Advanced,[],Completed the 'Machine Learning Pro' course at Google,Worked at Acevedo Ltd for 4 years,PhD,Low,"['B06523', 'B06214']"
U00101,David Giles,qharris@example.com,Become an AI Expert,"['Data Analysis', 'Cybersecurity']",Beginner,"['B09444', 'B04816', 'B02306']",Completed the 'Data Science Expert' course at Coursera,Worked at Pratt PLC for 4 years,PhD,Low,"['B07366', 'B00864', 'B05560', 'B05465', 'B08571']"
U00102,Karina Jacobs,gerald81@example.com,Become a Data Scientist,"['Machine Learning', 'Cloud Computing', 'UI/UX']",Advanced,[],Completed the 'Deep Learning Master' course at Udacity,Worked at Washington Inc for 4 years,Master's Degree,Moderate,"['B02550', 'B04622', 'B00590', 'B02060']"
U00103,Michelle Oneill,uferguson@example.org,Become a Software Engineer,['UI/UX'],Intermediate,['B08846'],Completed the 'Big Data Analyst' course at Udacity,Worked at Fritz-Garcia for 5 years,PhD,Highly Active,"['B06668', 'B06374', 'B08138']"
U00104,Heather Williamson,jeffrey95@example.org,Become a Software Engineer,"['Python', 'Machine Learning', 'Data Analysis', 'Deep Learning']",Intermediate,[],Completed the 'Machine Learning Pro' course at edX,Worked at Jordan Ltd for 3 years,PhD,Highly Active,"['B06653', 'B03515', 'B04959']"
U00105,Diana Nelson,oblevins@example.org,Become a Data Scientist,"['Cybersecurity', 'Cloud Computing', 'Deep Learning']",Advanced,"['B06745', 'B03251']",Completed the 'Python Certification' course at Coursera,"Worked at Cowan, Boyd and Walker for 1 years",Bachelor's Degree,Low,"['B07536', 'B04001', 'B04376', 'B01398']"
U00106,Tammy Branch,amygarcia@example.com,Become a Cloud Engineer,"['UI/UX', 'Machine Learning', 'DevOps']",Advanced,['B05231'],Completed the 'Machine Learning Pro' course at Coursera,"Worked at Martinez, Cobb and Edwards for 4 years",Master's Degree,Moderate,"['B04486', 'B03621', 'B04395']"
U00107,Russell Wyatt,steven38@example.com,Become a Data Scientist,"['Cloud Computing', 'UI/UX']",Beginner,"['B02026', 'B03937', 'B00402', 'B02205', 'B08053']",Completed the 'Machine Learning Pro' course at Coursera,Worked at Taylor Ltd for 2 years,High School,Moderate,"['B09118', 'B05937']"
U00108,Mrs. Kathy Riley,julie39@example.net,Become a Software Engineer,['Python'],Advanced,"['B02317', 'B09105', 'B05182', 'B00393', 'B02949']",Completed the 'UI/UX Designer' course at IBM,"Worked at Christensen, Frey and Miller for 4 years",Bachelor's Degree,Highly Active,"['B04960', 'B06082', 'B05756', 'B07834']"
U00109,Regina Harmon,obailey@example.org,Become an AI Expert,"['DevOps', 'Data Analysis', 'SQL']",Beginner,"['B02636', 'B04081']",Completed the 'Machine Learning Pro' course at edX,Worked at Mann PLC for 3 years,Master's Degree,Low,[]
U00110,Linda Cantrell,jason97@example.com,Become an AI Expert,"['Cybersecurity', 'DevOps', 'Machine Learning', 'Data Analysis']",Advanced,"['B07196', 'B08999', 'B02200', 'B01550', 'B02441']",Completed the 'DevOps Engineer' course at IBM,Worked at Bennett-Woodward for 2 years,Master's Degree,Moderate,"['B00744', 'B02741', 'B04291', 'B01777', 'B06079']"
U00111,Laura Fitzgerald,kmcdonald@example.org,Become a Data Scientist,"['Machine Learning', 'UI/UX', 'Cybersecurity']",Beginner,"['B04707', 'B07262']",Completed the 'Cybersecurity Professional' course at edX,Worked at Wilkinson-Munoz for 3 years,Master's Degree,Low,"['B08968', 'B03933', 'B04812']"
U00112,Sharon Bradley,wesley96@example.net,Become an AI Expert,"['Python', 'DevOps', 'Data Analysis']",Intermediate,['B09600'],Completed the 'Big Data Analyst' course at Coursera,Worked at Fields-Ward for 4 years,Master's Degree,Low,['B07065']
U00113,Nathan Jones,charlesdawn@example.com,Become a Software Engineer,['Cloud Computing'],Advanced,"['B02477', 'B01911', 'B02924']",Completed the 'Data Science Expert' course at Google,Worked at Weber PLC for 3 years,Master's Degree,Moderate,[]
U00114,Steven Johnson,sharrington@example.org,Become a Software Engineer,"['SQL', 'Machine Learning', 'Cybersecurity']",Beginner,"['B04072', 'B08987']",Completed the 'Deep Learning Master' course at Udacity,Worked at Shepherd Inc for 1 years,Bachelor's Degree,Moderate,"['B09072', 'B02318', 'B03062', 'B02305']"
U00115,Melanie Moore,holly11@example.net,Become a Data Scientist,"['Python', 'Cloud Computing']",Intermediate,"['B03500', 'B03306']",Completed the 'Data Science Expert' course at Coursera,Worked at Williams Inc for 2 years,High School,Highly Active,[]
U00116,Jennifer Rodriguez,zkim@example.com,Become a Software Engineer,"['Python', 'UI/UX']",Intermediate,"['B07441', 'B06481', 'B04048', 'B02332', 'B03253']",Completed the 'Cloud Computing Guru' course at Udacity,Worked at Williams-Schmidt for 1 years,High School,Highly Active,"['B01357', 'B07959', 'B07435', 'B06394', 'B09764']"
U00117,Darryl Strickland,evanscarlos@example.com,Become a Data Scientist,['Python'],Intermediate,"['B04079', 'B04749']",Completed the 'UI/UX Designer' course at Coursera,Worked at Lee LLC for 3 years,Master's Degree,Highly Active,[]
U00118,Brittany Park,laura43@example.com,Become an AI Expert,"['Cybersecurity', 'Python', 'Deep Learning', 'Machine Learning']",Beginner,['B01754'],Completed the 'Deep Learning Master' course at edX,Worked at Mcconnell-Thomas for 5 years,Master's Degree,Highly Active,"['B03408', 'B08470', 'B05798', 'B09770']"
U00119,Matthew Mcpherson,kyleyork@example.org,Become a Software Engineer,['Python'],Intermediate,"['B01008', 'B09466']",Completed the 'Machine Learning Pro' course at Google,Worked at Thompson-Miles for 2 years,High School,Highly Active,"['B05435', 'B08649']"
U00120,Christy Cardenas,thomasmorgan@example.net,Become an AI Expert,['DevOps'],Advanced,"['B01529', 'B03739', 'B02221', 'B04897', 'B07229']",Completed the 'Cloud Computing Guru' course at edX,Worked at Baker-Lopez for 4 years,High School,Low,"['B03392', 'B02443', 'B01445']"
U00121,Jennifer Wagner,jimmyjones@example.org,Become a Software Engineer,"['Python', 'Deep Learning']",Advanced,"['B03435', 'B09228', 'B08286', 'B01395']",Completed the 'UI/UX Designer' course at Udacity,Worked at Gonzalez-Douglas for 2 years,PhD,Low,"['B07832', 'B06908', 'B09304']"
U00122,Jessica Garcia,nmurray@example.org,Become a Cloud Engineer,"['SQL', 'Cloud Computing']",Intermediate,"['B07772', 'B04027', 'B06272', 'B00461', 'B00572']",Completed the 'AI Specialist' course at Coursera,Worked at Cisneros PLC for 1 years,Bachelor's Degree,Low,"['B00968', 'B07313']"
U00123,Cody Case,daniel29@example.com,Become a Software Engineer,"['DevOps', 'Cloud Computing', 'Machine Learning']",Intermediate,"['B05387', 'B06921', 'B04400']",Completed the 'UI/UX Designer' course at edX,Worked at Williams-Roth for 3 years,Master's Degree,Low,"['B08361', 'B00473']"
U00124,Tyler Pierce,brookechristensen@example.org,Become an AI Expert,"['DevOps', 'Python']",Beginner,[],Completed the 'UI/UX Designer' course at Coursera,Worked at Perez-White for 1 years,Bachelor's Degree,Highly Active,"['B06653', 'B08803', 'B00315', 'B04106', 'B03275']"
U00125,Carol Hughes,christopher64@example.net,Become a Software Engineer,"['DevOps', 'Cybersecurity', 'UI/UX']",Beginner,"['B09117', 'B04049', 'B01035', 'B01582']",Completed the 'Machine Learning Pro' course at Google,"Worked at Kirk, Daugherty and Mathis for 2 years",Bachelor's Degree,Highly Active,"['B07537', 'B04026', 'B01683', 'B08530']"
U00126,Jennifer Huang,christopher55@example.net,Become a Data Scientist,['Deep Learning'],Advanced,"['B02959', 'B07740', 'B08142', 'B03690', 'B01136']",Completed the 'UI/UX Designer' course at Udacity,"Worked at Barrera, Hubbard and Smith for 4 years",High School,Highly Active,[]
U00127,Gary Young,piercevictor@example.org,Become an AI Expert,"['Deep Learning', 'SQL']",Intermediate,[],Completed the 'Deep Learning Master' course at Google,Worked at James PLC for 3 years,High School,Moderate,"['B06878', 'B05560']"
U00128,Katherine Perkins,miguel08@example.org,Become a Machine Learning Researcher,"['Cybersecurity', 'Deep Learning', 'UI/UX', 'Machine Learning']",Advanced,"['B02622', 'B09846', 'B06533']",Completed the 'Machine Learning Pro' course at Udacity,"Worked at Terry, Eaton and Mccoy for 1 years",Bachelor's Degree,Low,"['B00643', 'B08138', 'B02524', 'B08289']"
U00129,Justin Taylor,williamsmichael@example.net,Become a Data Scientist,['Cloud Computing'],Beginner,"['B09286', 'B04160', 'B01367']",Completed the 'Cloud Computing Guru' course at Coursera,"Worked at Miller, Clay and Glenn for 4 years",Bachelor's Degree,Highly Active,"['B01043', 'B05318', 'B08258', 'B06693']"
U00130,Gail Lee,hrodgers@example.net,Become an AI Expert,"['Deep Learning', 'Cloud Computing']",Intermediate,"['B07350', 'B06556', 'B03878']",Completed the 'AI Specialist' course at Google,Worked at Boyer PLC for 2 years,PhD,Low,"['B07305', 'B03180', 'B00860']"
U00131,Alexander Boyd,thompsongary@example.net,Become a Machine Learning Researcher,"['Machine Learning', 'Data Analysis', 'DevOps', 'UI/UX']",Intermediate,"['B05959', 'B03842']",Completed the 'Cybersecurity Professional' course at edX,Worked at Diaz-Robinson for 3 years,Bachelor's Degree,Highly Active,[]
U00132,Joseph Torres,jacqueline02@example.org,Become a Software Engineer,"['UI/UX', 'Cybersecurity', 'Machine Learning', 'Deep Learning']",Intermediate,"['B01486', 'B04641']",Completed the 'AI Specialist' course at IBM,"Worked at Campbell, Serrano and Parsons for 5 years",High School,Highly Active,[]
U00133,James Johnson,rjohnson@example.org,Become a Software Engineer,"['Data Analysis', 'Cloud Computing', 'DevOps', 'Python']",Intermediate,"['B03669', 'B05102', 'B09356']",Completed the 'UI/UX Designer' course at Google,"Worked at Sims, Smith and Castro for 2 years",PhD,Highly Active,[]
U00134,Sandra Davis,jesse05@example.net,Become an AI Expert,"['Python', 'Deep Learning']",Advanced,"['B02435', 'B02453', 'B02749']",Completed the 'Data Science Expert' course at Google,Worked at Wolfe-Cordova for 5 years,Bachelor's Degree,Highly Active,[]
U00135,Robert Garcia,jasonespinoza@example.net,Become an AI Expert,"['SQL', 'Cybersecurity']",Intermediate,['B05865'],Completed the 'Machine Learning Pro' course at edX,Worked at Hernandez LLC for 2 years,Master's Degree,Moderate,['B09092']
U00136,Kyle Harris,chapmanjames@example.net,Become a Machine Learning Researcher,"['Deep Learning', 'SQL', 'Machine Learning', 'Cybersecurity']",Intermediate,['B01899'],Completed the 'Deep Learning Master' course at edX,"Worked at Johnson, Wu and Nguyen for 4 years",PhD,Low,"['B07387', 'B08157', 'B05797', 'B00215']"
U00137,Joseph Willis,paul49@example.com,Become a Cloud Engineer,"['Cybersecurity', 'Cloud Computing', 'SQL']",Intermediate,['B00077'],Completed the 'Deep Learning Master' course at Coursera,Worked at Mcclure Group for 3 years,PhD,Low,[]
U00138,Sandra Lambert,xmitchell@example.net,Become an AI Expert,"['Data Analysis', 'Machine Learning']",Beginner,"['B04919', 'B03029', 'B09921']",Completed the 'Cybersecurity Professional' course at Udacity,Worked at Jones Group for 2 years,Master's Degree,Highly Active,[]
U00139,Robert Blair,staceylee@example.net,Become a Software Engineer,"['Data Analysis', 'Deep Learning', 'Cybersecurity', 'Python']",Beginner,['B04320'],Completed the 'DevOps Engineer' course at Google,Worked at Henderson-Park for 3 years,High School,Moderate,"['B03337', 'B07556']"
U00140,Kevin Berry,john24@example.com,Become an AI Expert,['Cybersecurity'],Advanced,"['B07552', 'B09574']",Completed the 'Python Certification' course at edX,Worked at Brown and Sons for 5 years,PhD,Moderate,"['B01106', 'B05417', 'B05193', 'B08614', 'B01612']"
U00141,Kelly Caldwell,julie40@example.com,Become a Data Scientist,"['Cybersecurity', 'Machine Learning', 'UI/UX', 'Cloud Computing']",Advanced,[],Completed the 'AI Specialist' course at Udacity,"Worked at Bradford, Mason and Butler for 2 years",PhD,Low,"['B06908', 'B08660', 'B04400', 'B04511']"
U00142,Amber Riley,robertpatterson@example.org,Become a Cloud Engineer,"['Deep Learning', 'Machine Learning', 'UI/UX', 'Python']",Intermediate,"['B08603', 'B05818']",Completed the 'Machine Learning Pro' course at Coursera,"Worked at Jones, Francis and Rodriguez for 1 years",Bachelor's Degree,Low,['B07982']
U00143,Heidi Brewer,brianvance@example.org,Become an AI Expert,"['Cloud Computing', 'Cybersecurity']",Beginner,"['B03374', 'B01445', 'B01019']",Completed the 'UI/UX Designer' course at Coursera,Worked at Lee Inc for 3 years,Master's Degree,Highly Active,"['B08027', 'B04415', 'B01455', 'B05805', 'B09187']"
U00144,Lisa Francis,david46@example.net,Become an AI Expert,"['DevOps', 'Deep Learning', 'Data Analysis', 'UI/UX']",Advanced,['B03608'],Completed the 'UI/UX Designer' course at Google,Worked at Sandoval-White for 1 years,High School,Low,"['B07171', 'B02778', 'B03214', 'B03113', 'B00233']"
U00145,Phillip Hunt,susanmoore@example.net,Become a Data Scientist,['UI/UX'],Intermediate,"['B06834', 'B03868', 'B04880', 'B02545']",Completed the 'Data Science Expert' course at Coursera,Worked at Hernandez-Mitchell for 1 years,High School,Low,['B01004']
U00146,Anthony Padilla,pennynavarro@example.net,Become a Software Engineer,"['SQL', 'Machine Learning']",Advanced,[],Completed the 'Python Certification' course at IBM,"Worked at Walker, Levy and Lee for 5 years",PhD,Moderate,"['B09441', 'B05770', 'B09193', 'B04585', 'B04268']"
U00147,Steven Rivers,thompsondavid@example.net,Become a Software Engineer,"['DevOps', 'Deep Learning', 'Cloud Computing', 'Machine Learning']",Beginner,"['B09441', 'B02553']",Completed the 'Deep Learning Master' course at edX,"Worked at Contreras, Anderson and Martinez for 4 years",PhD,Low,['B01632']
U00148,Sarah Hill,graveseric@example.org,Become a Data Scientist,"['Cybersecurity', 'Cloud Computing', 'SQL', 'Machine Learning']",Beginner,"['B00931', 'B05185', 'B02021']",Completed the 'DevOps Engineer' course at Udacity,Worked at Leonard Inc for 4 years,High School,Low,"['B01026', 'B08669']"
U00149,Barbara Jordan,laurendavidson@example.net,Become an AI Expert,['Cybersecurity'],Beginner,['B05270'],Completed the 'DevOps Engineer' course at Udacity,"Worked at Park, Smith and Pham for 1 years",Bachelor's Degree,Moderate,[]
U00150,Amanda Johnson,eewing@example.com,Become a Data Scientist,"['UI/UX', 'DevOps', 'Machine Learning']",Beginner,"['B03122', 'B06032', 'B04606', 'B01491']",Completed the 'Python Certification' course at edX,Worked at Marquez Inc for 5 years,PhD,Low,"['B09347', 'B02684', 'B05126', 'B08751', 'B01336']"
U00151,James Henderson Jr.,gstewart@example.net,Become a Cloud Engineer,['Python'],Intermediate,"['B09414', 'B09493']",Completed the 'Cybersecurity Professional' course at Udacity,Worked at Hill-Myers for 3 years,Bachelor's Degree,Highly Active,['B06843']
U00152,Yolanda Evans,williamgonzalez@example.net,Become a Data Scientist,['Cloud Computing'],Beginner,[],Completed the 'Deep Learning Master' course at Udacity,Worked at Daniel Ltd for 4 years,High School,Moderate,"['B00717', 'B03484', 'B02291', 'B04047']"
U00153,Anthony Parks,vgarcia@example.com,Become an AI Expert,"['DevOps', 'Python', 'Data Analysis', 'Deep Learning']",Advanced,"['B06067', 'B05593', 'B04485', 'B02298', 'B03344']",Completed the 'Machine Learning Pro' course at Udacity,"Worked at Skinner, Powell and Norris for 4 years",PhD,Highly Active,"['B06257', 'B03576', 'B02893', 'B04764']"
U00154,Paul Bryant,devinbrown@example.net,Become a Cloud Engineer,"['UI/UX', 'Deep Learning']",Beginner,"['B03685', 'B01241', 'B03989']",Completed the 'Data Science Expert' course at Udacity,Worked at Edwards and Sons for 4 years,Master's Degree,Moderate,['B05708']
U00155,Maureen Wiggins,alejandrahodge@example.net,Become a Cloud Engineer,"['Python', 'SQL', 'Deep Learning', 'DevOps']",Advanced,"['B06475', 'B01187']",Completed the 'Cybersecurity Professional' course at Udacity,"Worked at Smith, Lawson and Kelly for 5 years",Bachelor's Degree,Highly Active,"['B05829', 'B07243', 'B01779', 'B04422', 'B03959']"
U00156,Susan Mosley,harmstrong@example.org,Become a Cloud Engineer,"['SQL', 'Python', 'Deep Learning', 'Data Analysis']",Intermediate,"['B01516', 'B07684', 'B08814', 'B09249']",Completed the 'Big Data Analyst' course at Coursera,Worked at Rose-Young for 4 years,Bachelor's Degree,Low,"['B05499', 'B03739', 'B03536']"
